PRODUCT_NAME,PRICING,URL,BRAND,SCREEN_SIZE,DISPLAY_TYPE,RESOLUTION,OS
"LG - 55"" Class B3 Series OLED 4K UHD Smart webOS TV","$1,399.99",https://www.bestbuy.com/site/lg-55-class-b3-series-oled-4k-uhd-smart-webos-tv/6537949.p?skuId=6537949,LG,55,OLED,4K UHD,webOS
"Samsung - 110"" Class Micro LED 4K Smart Tizen TV","$149,999.99",https://www.bestbuy.com/site/samsung-110-class-micro-led-4k-smart-tizen-tv/6536700.p?skuId=6536700,SAMSUNG,10,LED,Smart Tizen,Tizen
"LG - 65"" UR340C Series LED 4K UHD Digital Signage TV","$1,150.00",https://www.bestbuy.com/site/lg-65-ur340c-series-led-4k-uhd-digital-signage-tv/6489024.p?skuId=6489024,LG,65,LED,UHD Digital,Signage
"LG - 43"" UR340C Series LED 4K UHD Digital Signage TV",$563.00,https://www.bestbuy.com/site/lg-43-ur340c-series-led-4k-uhd-digital-signage-tv/6483065.p?skuId=6483065,LG,43,LED,UHD Digital,Signage
"LG - 43"" UR640S Series LED 4K UHD Digital Signage TV",$663.00,https://www.bestbuy.com/site/lg-43-ur640s-series-led-4k-uhd-digital-signage-tv/6485260.p?skuId=6485260,LG,43,LED,UHD Digital,Signage
"LG - 55"" UR640S Series LED 4K UHD Digital Signage TV",$913.00,https://www.bestbuy.com/site/lg-55-ur640s-series-led-4k-uhd-digital-signage-tv/6491820.p?skuId=6491820,LG,55,LED,UHD Digital,Signage
"LG - 65"" UR640S Series LED 4K UHD Digital Signage TV","$1,188.00",https://www.bestbuy.com/site/lg-65-ur640s-series-led-4k-uhd-digital-signage-tv/6494548.p?skuId=6494548,LG,65,LED,UHD Digital,Signage
"SAMSUNG 55"" Class TU690T Crystal UHD 4K Smart TV powered by Tizen Smart TV",$429.99,https://www.bestbuy.com/site/samsung-55-class-tu690t-crystal-uhd-4k-smart-tv-powered-by-tizen-smart-tv/6547490.p?skuId=6547490,SAMSUNG,55,OLED,4K UHD,Tizen
"LG - 55"" UR340C Series LED 4K UHD Digital Signage TV",$875.00,https://www.bestbuy.com/site/lg-55-ur340c-series-led-4k-uhd-digital-signage-tv/6482888.p?skuId=6482888,LG,55,LED,UHD Digital,Signage
"LG - 75"" UR640S Series LED 4K UHD Digital Signage TV","$1,875.00",https://www.bestbuy.com/site/lg-75-ur640s-series-led-4k-uhd-digital-signage-tv/6491855.p?skuId=6491855,LG,75,LED,UHD Digital,Signage
"LG - 88"" Class Z2 Series OLED 8K UHD Smart webOS TV","$24,999.99",https://www.bestbuy.com/site/lg-88-class-z2-series-oled-8k-uhd-smart-webos-tv/6501473.p?skuId=6501473,LG,88,OLED,8K UHD,webOS
"LG - 65"" Class 75 Series QNED 4K UHD Smart webOS TV",$949.99,https://www.bestbuy.com/site/lg-65-class-75-series-qned-4k-uhd-smart-webos-tv/6535917.p?skuId=6535917,LG,65,QNED,4K UHD,webOS
"LG - 55"" Class 75 Series QNED 4K UHD Smart webOS TV",$749.99,https://www.bestbuy.com/site/lg-55-class-75-series-qned-4k-uhd-smart-webos-tv/6535918.p?skuId=6535918,LG,55,QNED,4K UHD,webOS
"LG - 43"" Class 75 Series QNED 4K UHD Smart webOS TV",$529.99,https://www.bestbuy.com/site/lg-43-class-75-series-qned-4k-uhd-smart-webos-tv/6534591.p?skuId=6534591,LG,43,QNED,4K UHD,webOS
"LG - 75"" Class 75 Series QNED 4K UHD Smart webOS TV","$1,299.99",https://www.bestbuy.com/site/lg-75-class-75-series-qned-4k-uhd-smart-webos-tv/6535916.p?skuId=6535916,LG,75,QNED,4K UHD,webOS
"LG - 50"" Class 75 Series QNED 4K UHD Smart webOS TV",$599.99,https://www.bestbuy.com/site/lg-50-class-75-series-qned-4k-uhd-smart-webos-tv/6534588.p?skuId=6534588,LG,50,QNED,4K UHD,webOS
"Sony - 83"" class BRAVIA XR A80L OLED 4K HDR Google TV","$5,499.99",https://www.bestbuy.com/site/sony-83-class-bravia-xr-a80l-oled-4k-hdr-google-tv/6543907.p?skuId=6543907,SONY,83,XR,OLED 4K,Google
"Package - Sony - 77"" class BRAVIA XR A80L OLED 4K HDR Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$4,699.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/e1638d68-9410-4d59-a57d-8c5436fdc837,SONY,77,LED,4K UHD,Google
"Package - Samsung - The Terrace Series 65"" Class LED Outdoor Full Sun 4K QLED Smart Tizen TV and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$8,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/4205641a-6138-4176-b2d3-c0bcca2467f6,SAMSUNG,65,LED,4K UHD,Tizen
"Package - Sony - 75"" class X77L 4K HDR LED Google TV and HTA3000 3.1 ch Dolby Atmos Soundbar - Black","$1,699.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/d3d75208-2807-4ed9-a331-01c23b091ee8,SONY,75,LED,4K UHD,Google
"Package - Sony - 55"" class X77L 4K HDR LED Google TV and HTA3000 3.1 ch Dolby Atmos Soundbar - Black","$1,189.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/f14dd282-7b20-4c9c-803c-f7a33e52f299,SONY,55,OLED,4K UHD,Google
"Package - Samsung - 55"" Class QN85C NEO QLED 4K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$2,199.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/260fac13-9ebd-456f-9b89-10000d9f1702,SAMSUNG,55,OLED,4K UHD,Tizen
"Package - Samsung - The Terrace Series 75"" Class LED Outdoor Full Sun 4K QLED Smart Tizen TV and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$10,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/7dd34f55-545f-4298-9096-ecef28ed3462,SAMSUNG,75,QLED,4K UHD,Tizen
"Package - Sony - 83"" class BRAVIA XR A80L OLED 4K HDR Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$6,699.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/ecd65d57-ab77-4813-a2bf-93aa209c2121,SONY,83,LED,4K UHD,Google
"Package - Sony - 65"" class X77L 4K HDR LED Google TV and HTA3000 3.1 ch Dolby Atmos Soundbar - Black","$1,289.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/eddf2f59-9139-41d1-9071-9306491760c0,SONY,65,OLED,4K UHD,Google
"Package - LG - 86"" Class 99 Series QNED Mini-LED 8K UHD Smart webOS TV - Gray and 5.1 Channel High-Res Audio Soundbar with DTS Virtual:X - Black","$4,049.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/b44d66a9-776c-48f2-9518-c577d53d13ad,LG,86,OLED,4K UHD,webOS 
"Package - Samsung - 55"" Class The Serif QLED 4K Smart TV - White and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$2,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/74cfcbeb-b0fa-45a6-96dc-4ec234e90da6,SAMSUNG,55,LED,4K UHD,Tizen
"Package - Sony - 85"" class BRAVIA XR X93L Mini LED 4K HDR Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$5,899.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/3eabae60-9601-4138-b000-d4f61fc014d4,SONY,85,LED,4K UHD,Google
"Package - Samsung - 55"" Class Q80C QLED 4K Smart Tizen TV - TITAN BLACK and Q-Series  9.1.4ch  Wireless True Dolby Atmos Soundbar +  Rear Speakers w/ Q-Symphony - Titan Black","$1,899.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/bf3097a6-d485-47f0-89f9-945265aa9e2b,SAMSUNG,55,OLED,4K UHD,Tizen
"Package - Sony - 42"" Class BRAVIA XR A90K 4K HDR OLED Google TV and HTA3000 3.1 ch Dolby Atmos Soundbar - Black","$1,899.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/42834bd2-6e1b-479e-b77d-85e6ea2e363b,SONY,42,QLED,4K UHD,Google
"Package - Sony - 75"" class BRAVIA XR X93L Mini LED 4K HDR Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$4,199.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/c640caf9-0ea1-4a97-80f2-fa39faf4fb3c,SONY,75,QLED,4K UHD,Google
"Package - Sony - 75"" Class X85K 4K HDR LED Google TV and Sony HT-A5000 Dolby Atmos Smart Soundbar works with Alexa and Google Assistant, Chromecast built-in, AirPlay2, Bluetooth - Black","$2,099.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/f97888ad-e83c-4bfa-99ce-d4c4503f79f4,SONY,75,QLED,4K UHD,Google
"Package - Sony - 75"" Class X80K Series LED 4K HDR Smart Google TV and Sony HT-A5000 Dolby Atmos Smart Soundbar works with Alexa and Google Assistant, Chromecast built-in, AirPlay2, Bluetooth - Black","$1,999.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/2bae0539-85e9-4a47-bde0-7169a5a56268,SONY,75,OLED,4K UHD,Google
"Package - Sony - 65"" Class X85K 4K HDR LED Google TV and Sony HT-A5000 Dolby Atmos Smart Soundbar works with Alexa and Google Assistant, Chromecast built-in, AirPlay2, Bluetooth - Black","$1,799.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/dfdf37bb-7f28-49e8-ab6d-0c333928fdfa,SONY,65,OLED,4K UHD,Google
"Package - Sony - 48"" Class BRAVIA XR A90K 4K HDR OLED Google TV and HTA3000 3.1 ch Dolby Atmos Soundbar - Black","$1,999.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/204c02af-0f87-4ff2-99eb-e184b5e35e25,SONY,48,OLED,4K UHD,Google
"Package - Sony - 65"" class BRAVIA XR A80L OLED 4K HDR Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$3,699.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/3314da85-2b94-4538-a058-487a55671829,SONY,65,OLED,4K UHD,Google
"Package - Sony - 85"" Class X80K Series LED 4K HDR Smart Google TV and Sony HT-A5000 Dolby Atmos Smart Soundbar works with Alexa and Google Assistant, Chromecast built-in, AirPlay2, Bluetooth - Black","$2,299.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/4c3889eb-6064-419a-9614-d217a9541ed9,SONY,85,OLED,4K UHD,Google
"Package - Sony - 65"" class BRAVIA XR X93L Mini LED 4K HDR Google TV and HT-A7000 7.1.2 Channel Soundbar with Dolby Atmos - Black","$3,399.98",https://www.bestbuy.com/site/combo/all-flat-screen-tvs/47e9ae30-3a73-4640-8c36-409f5095027a,SONY,65,OLED,4K UHD,Google
